date,time,latitude,longitude,number_of_persons_injured,number_of_persons_killed,contributing_factor_vehicle_1
2021-04-30,12:12:00,40.611347,-74.08856,0,0,Aggressive Driving/Road Rage
2021-05-02,19:00:00,40.70768,-73.74512,0,0,Unspecified
2021-05-02,21:27:00,40.802814,-73.90848,0,0,Unspecified
2021-04-24,20:15:00,40.75588,-73.92371,0,0,Unspecified
2021-05-02,16:00:00,40.666855,-73.75293,0,0,Unspecified
2021-05-02,21:36:00,40.665398,-73.95093,3,0,Passing or Lane Usage Improper
2021-04-21,06:43:00,40.69366,-73.85217,2,0,Driver Inexperience
2021-05-02,16:48:00,40.602478,-73.96636,2,0,Unspecified
2021-05-01,02:25:00,40.762287,-73.97027,0,0,Unspecified
2021-05-02,13:10:00,40.786,-73.84574,1,0,Traffic Control Disregarded
2021-05-02,11:30:00,40.634808,-73.94785,1,0,Passing Too Closely
2021-05-02,00:04:00,40.820305,-73.89083,0,0,Unspecified
2021-05-02,14:55:00,40.852734,-73.888084,0,0,Driver Inattention/Distraction
2021-05-02,10:50:00,40.721436,-73.81871,1,0,Driver Inattention/Distraction
2021-05-02,16:15:00,40.73697,-73.980835,1,0,Driver Inattention/Distraction
2021-05-02,14:50:00,40.62717,-73.96541,1,0,Driver Inattention/Distraction
2021-05-02,22:25:00,40.725266,-73.8266,0,0,Fatigued/Drowsy
2021-05-02,22:50:00,0.0,0.0,0,0,Driver Inattention/Distraction
2021-05-02,19:45:00,40.750416,-73.897736,3,0,Other Vehicular
2021-05-02,16:50:00,40.58493,-73.91434,0,0,Driver Inattention/Distraction
2021-05-02,00:10:00,40.70313,-73.816795,0,0,Reaction to Uninvolved Vehicle
2021-05-02,00:30:00,40.621017,-74.13181,1,0,Brakes Defective
2021-05-02,06:30:00,40.694065,-73.934425,0,0,Driver Inattention/Distraction
2021-05-02,18:19:00,40.815304,-73.94371,1,0,Driver Inattention/Distraction
2021-05-02,02:50:00,40.83425,-73.82908,0,0,Failure to Yield Right-of-Way
2021-05-02,22:00:00,40.828545,-73.8919,0,0,Unsafe Speed
2021-04-30,14:00:00,40.649406,-73.97175,1,0,Unspecified
2021-05-02,11:30:00,40.78519,-73.94934,0,0,Turning Improperly
2021-04-28,11:50:00,40.65136,-73.86971,0,0,Backing Unsafely
2021-05-02,20:23:00,40.85894,-73.922935,1,0,Unsafe Speed
2021-05-02,05:15:00,40.61847,-73.89746,0,0,Unsafe Speed
2021-05-02,19:24:00,40.802498,-73.94092,1,0,Driver Inattention/Distraction
2021-05-02,02:50:00,40.766685,-73.892136,3,0,Alcohol Involvement
2021-05-02,15:40:00,40.660175,-73.9282,0,0,Driver Inattention/Distraction
2021-05-02,20:15:00,40.62519,-73.96119,1,0,Driver Inattention/Distraction
2021-05-02,23:14:00,40.62894,-74.116196,9,0,Unsafe Speed
2021-05-02,00:50:00,40.80655,-73.88632,0,0,Unspecified
2021-05-02,00:43:00,40.803593,-73.919785,0,0,Following Too Closely
2021-04-30,21:04:00,40.724308,-73.842575,0,0,Unspecified
2021-05-02,02:55:00,40.766434,-73.83767,1,0,Unspecified
2021-05-02,05:56:00,40.820095,-73.955086,0,0,Passenger Distraction
2021-05-02,17:55:00,40.701103,-73.92239,0,0,Passing Too Closely
2021-05-02,14:20:00,40.63682,-73.90218,1,0,Failure to Yield Right-of-Way
2021-05-02,12:05:00,40.78694,-73.77558,1,0,Following Too Closely
2021-05-02,02:33:00,40.592636,-73.90362,0,0,Driver Inattention/Distraction
2021-05-02,07:00:00,40.857117,-73.89907,0,0,Unspecified
2021-05-02,16:55:00,40.586716,-73.911194,0,0,Driver Inattention/Distraction
2021-05-02,09:57:00,40.57299,-74.13636,1,0,Driver Inattention/Distraction
2021-05-02,15:45:00,40.689568,-73.98966,1,0,View Obstructed/Limited
2021-05-02,19:15:00,40.786545,-73.95256,2,0,Failure to Yield Right-of-Way
2021-05-02,07:15:00,40.62053,-74.0405,0,0,Driver Inexperience
2021-05-02,07:25:00,40.75415,-73.853424,1,0,Driver Inattention/Distraction
2021-05-02,23:10:00,40.822834,-73.941925,5,0,Alcohol Involvement
2021-05-02,21:39:00,40.563915,-74.11637,0,1,Failure to Yield Right-of-Way
2021-05-02,04:46:00,40.756725,-73.96,1,0,Driver Inattention/Distraction
2021-05-02,12:15:00,40.63074,-73.973404,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-05-02,21:12:00,40.763897,-73.95323,6,0,Driver Inattention/Distraction
2021-05-02,15:35:00,40.68109,-73.90338,1,0,Other Vehicular
2021-05-02,15:46:00,40.607258,-73.96727,1,0,Unspecified
2021-04-30,19:45:00,40.62872,-74.16042,0,0,Driver Inattention/Distraction
2021-05-02,12:00:00,40.585686,-73.81724,0,0,Driver Inattention/Distraction
2021-05-02,22:40:00,40.822456,-73.88728,0,0,Unspecified
2021-05-02,13:30:00,40.676987,-73.91645,0,0,Unsafe Lane Changing
2021-05-02,19:20:00,40.878746,-73.84241,1,0,Brakes Defective
2021-05-02,16:20:00,40.73181,-73.84351,0,0,Backing Unsafely
2021-04-30,17:30:00,40.65152,-73.909454,1,0,Unspecified
2021-05-02,23:35:00,40.832863,-73.94204,1,0,Other Vehicular
2021-05-02,17:05:00,40.67625,-73.73627,1,0,Failure to Yield Right-of-Way
2021-05-02,21:20:00,40.617924,-74.155785,1,0,Failure to Yield Right-of-Way
2021-05-02,14:40:00,40.845882,-73.930435,1,0,Driver Inattention/Distraction
2021-05-02,18:55:00,40.85927,-73.90931,1,0,Driver Inattention/Distraction
2021-05-02,01:01:00,40.6944,-73.93066,0,0,Alcohol Involvement
2021-04-29,19:30:00,40.724136,-73.992615,0,0,Driver Inattention/Distraction
2021-05-01,20:20:00,40.76275,-73.99692,1,0,Unspecified
2021-05-02,00:45:00,40.63137,-73.95746,0,0,Aggressive Driving/Road Rage
2021-05-02,01:15:00,40.752506,-73.85593,0,0,Passenger Distraction
2021-05-02,00:05:00,40.665916,-73.92547,1,0,
2021-05-02,00:00:00,40.866997,-73.902084,1,0,Driver Inattention/Distraction
2021-05-02,20:40:00,40.573013,-73.993835,0,0,Driver Inattention/Distraction
2021-05-02,13:55:00,40.666695,-73.961624,0,0,Unsafe Lane Changing
2021-05-02,19:25:00,40.682503,-73.82131,2,0,Failure to Yield Right-of-Way
2021-05-02,18:00:00,40.68049,-73.774704,0,0,Unspecified
2021-05-02,18:33:00,40.714996,-73.81022,0,0,Traffic Control Disregarded
2021-05-02,01:40:00,40.836605,-73.93931,0,0,Driver Inattention/Distraction
2021-05-02,00:00:00,40.75249,-73.85592,0,0,Driver Inattention/Distraction
2021-05-02,02:31:00,40.746338,-73.896194,0,0,Driver Inattention/Distraction
2024-01-09,08:00:00,40.63676,-74.07742,0,0,Unspecified
2021-05-02,23:50:00,40.74005,-73.86622,2,0,Failure to Yield Right-of-Way
2021-04-17,16:06:00,40.85493,-73.82617,0,0,Unspecified
2021-05-02,11:24:00,40.84969,-73.86582,0,0,Other Vehicular
2021-04-27,08:32:00,40.808956,-73.94041,1,0,Driver Inattention/Distraction
2021-05-02,03:30:00,40.708904,-73.95926,1,0,Driver Inattention/Distraction
2021-05-02,13:10:00,40.824703,-73.944275,0,0,Driver Inattention/Distraction
2021-05-02,17:00:00,40.780464,-73.94404,0,0,Traffic Control Disregarded
2021-05-02,05:00:00,40.70984,-73.786285,0,0,Unsafe Speed
2021-05-02,06:20:00,40.81207,-73.93603,0,0,Unspecified
2021-05-01,00:45:00,40.73124,-73.95443,0,0,Alcohol Involvement
2021-05-02,17:01:00,40.636684,-73.74054,1,0,Unspecified
2021-05-02,15:37:00,40.76241,-73.95443,1,0,Driver Inattention/Distraction
2021-05-02,19:00:00,40.71142,-73.7598,1,0,Driver Inattention/Distraction
2021-05-02,12:10:00,40.905884,-73.85191,1,0,Unspecified
2021-05-02,02:29:00,40.74045,-73.844376,1,0,Driver Inexperience
2021-05-02,12:30:00,40.665718,-73.95687,0,0,Driver Inattention/Distraction
2021-05-02,09:00:00,40.746185,-73.90813,0,0,Driver Inattention/Distraction
2021-05-02,16:00:00,40.749092,-73.88703,0,0,Unspecified
2021-12-17,02:15:00,40.671238,-73.86326,1,0,Drugs (illegal)
2021-05-02,09:29:00,40.884342,-73.886765,0,0,Traffic Control Disregarded
2021-05-01,15:35:00,40.830383,-73.94018,0,0,Unsafe Lane Changing
2021-05-02,16:50:00,40.715633,-73.99754,0,0,Unspecified
2021-05-02,17:00:00,40.84932,-73.945145,0,0,Following Too Closely
2021-05-02,10:54:00,40.787014,-73.9516,0,0,Outside Car Distraction
2021-05-02,16:15:00,0.0,0.0,2,0,Failure to Yield Right-of-Way
2021-05-02,00:00:00,40.674232,-73.91566,0,0,Other Vehicular
2021-05-02,22:57:00,40.715996,-74.0071,0,0,Passing or Lane Usage Improper
2021-05-02,13:55:00,40.72122,-73.884705,1,0,Passenger Distraction
2021-05-02,02:48:00,40.753437,-73.88783,1,0,Driver Inattention/Distraction
2021-05-02,02:10:00,40.710888,-73.9808,1,0,Alcohol Involvement
2021-05-02,01:01:00,40.81969,-73.90161,0,0,Unspecified
2021-05-02,23:00:00,40.830658,-73.93517,2,0,Driver Inattention/Distraction
2021-05-02,10:00:00,40.71772,-73.96202,0,0,Unspecified
2021-05-02,03:00:00,40.625294,-73.96029,0,0,Unspecified
2021-05-01,02:50:00,40.60442,-73.81984,0,0,View Obstructed/Limited
2021-05-01,11:50:00,40.645504,-73.955086,0,0,Driver Inattention/Distraction
2021-05-02,00:06:00,40.583485,-73.9601,1,0,Driver Inattention/Distraction
2021-05-02,15:30:00,40.736237,-73.810524,0,0,Unspecified
2021-05-02,09:00:00,40.691307,-73.91326,0,0,Driver Inattention/Distraction
2021-05-02,05:40:00,40.694687,-73.91112,0,0,Failure to Yield Right-of-Way
2021-05-02,23:00:00,40.7495,-73.94667,0,0,Driver Inattention/Distraction
2021-05-02,14:55:00,40.649216,-73.94458,1,0,Unspecified
2021-05-02,12:40:00,40.776608,-73.844406,0,0,Unspecified
2021-04-29,00:00:00,40.743294,-73.85829,0,0,Driver Inattention/Distraction
2021-05-02,12:26:00,40.849407,-73.900894,3,0,Driver Inattention/Distraction
2021-05-02,19:00:00,40.83269,-73.86847,0,0,Unsafe Speed
2021-05-02,06:10:00,40.677116,-73.92378,0,0,Aggressive Driving/Road Rage
2021-05-02,23:48:00,40.822834,-73.941925,0,0,Failure to Yield Right-of-Way
2021-05-02,18:15:00,40.828075,-73.840065,1,0,Following Too Closely
2021-05-02,13:45:00,40.769485,-73.91503,0,0,View Obstructed/Limited
2021-05-02,00:04:00,40.624172,-73.94836,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-05-02,19:45:00,40.84691,-73.93824,1,0,Traffic Control Disregarded
2022-10-18,08:30:00,40.729706,-74.00922,0,0,Unspecified
2021-05-02,02:30:00,40.803844,-73.91444,2,0,Driver Inattention/Distraction
2021-05-02,16:50:00,40.766308,-73.8197,0,0,Passing Too Closely
2021-04-28,15:35:00,40.72214,-73.902275,1,0,Driver Inattention/Distraction
2021-04-29,20:53:00,40.645473,-74.09287,0,0,Unspecified
2021-05-02,14:00:00,40.88391,-73.89443,0,0,Unspecified
2021-04-30,17:45:00,40.75582,-73.93259,0,0,Driver Inattention/Distraction
2021-05-02,11:03:00,40.659027,-73.98508,0,0,Unspecified
2021-05-02,22:54:00,40.699802,-73.773964,2,0,Traffic Control Disregarded
2021-05-02,11:00:00,40.758892,-73.86681,0,0,Unspecified
2021-05-02,16:00:00,40.698116,-73.977325,0,0,Backing Unsafely
2021-04-30,23:30:00,40.77039,-73.954124,0,0,Passing Too Closely
2021-05-02,01:22:00,40.6983,-73.77088,0,0,Following Too Closely
2021-05-02,09:30:00,40.71507,-73.91327,0,0,Following Too Closely
2021-05-02,20:10:00,40.832436,-73.86444,1,0,Driver Inattention/Distraction
2021-05-02,00:00:00,40.83045,-73.8509,2,0,Unspecified
2021-05-02,12:45:00,40.69529,-73.94339,0,0,Following Too Closely
2021-05-01,05:30:00,40.75207,-73.926476,0,0,Passing or Lane Usage Improper
2021-05-02,20:45:00,40.625553,-73.93224,0,0,Unspecified
2021-05-02,16:05:00,40.835926,-73.902916,1,0,Turning Improperly
2021-05-02,23:06:00,40.869083,-73.837395,0,0,Failure to Yield Right-of-Way
2021-04-30,08:49:00,40.657906,-73.93762,0,0,Driver Inattention/Distraction
2021-05-02,01:17:00,40.69385,-73.76643,0,0,Passing Too Closely
2021-05-02,00:51:00,40.723217,-74.00623,0,0,Driver Inexperience
2021-05-02,22:34:00,40.858517,-73.85204,0,0,Other Vehicular
2021-05-02,10:30:00,40.771374,-73.877144,0,0,Unspecified
2021-05-02,20:35:00,40.614216,-73.97742,0,0,Alcohol Involvement
2021-05-02,20:10:00,40.85391,-73.88364,0,0,Following Too Closely
2021-05-02,06:59:00,40.835705,-73.88875,1,0,Driver Inattention/Distraction
2021-05-02,05:04:00,40.728344,-74.00535,1,0,Passing Too Closely
2021-05-02,13:07:00,40.746296,-73.93041,1,0,Unsafe Speed
2021-05-02,07:00:00,40.667397,-73.73757,0,0,Unspecified
2021-05-02,08:00:00,40.80016,-73.93538,1,0,Unsafe Lane Changing
2021-05-02,14:55:00,40.679184,-73.941284,0,0,Failure to Yield Right-of-Way
2021-05-02,17:42:00,40.654366,-73.90684,0,0,Unspecified
2021-05-02,21:10:00,40.788555,-73.78234,0,0,Passing or Lane Usage Improper
2021-05-02,18:48:00,40.80907,-73.94455,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-05-02,22:30:00,40.743275,-73.77572,0,0,Unspecified
2021-05-02,04:54:00,40.741985,-73.8576,0,0,Alcohol Involvement
2021-05-01,02:05:00,40.689453,-73.924034,0,0,Unspecified
2021-04-20,15:30:00,40.831978,-73.93515,0,0,Unspecified
2021-05-02,14:23:00,40.753677,-73.914474,1,0,Passenger Distraction
2021-05-02,15:00:00,40.699993,-73.85391,0,0,Unspecified
2021-05-01,19:21:00,40.827564,-73.83363,3,0,Unspecified
2021-05-02,07:20:00,40.651985,-73.929245,0,0,Unspecified
2021-05-02,07:40:00,40.602848,-73.963,2,0,Unspecified
2021-12-05,10:10:00,40.546253,-74.158875,1,0,Driver Inattention/Distraction
2022-02-19,20:15:00,40.742653,-73.998055,0,0,Passing or Lane Usage Improper
2022-01-16,04:51:00,40.782215,-73.81686,0,0,Driver Inattention/Distraction
2022-02-10,22:14:00,40.64213,-73.92936,0,0,Unspecified
2022-02-19,16:50:00,40.742676,-73.839516,1,0,Unsafe Speed
2022-02-19,12:00:00,40.826893,-73.87973,0,0,Alcohol Involvement
2022-02-19,03:38:00,40.77039,-73.954124,0,0,Driver Inattention/Distraction
2022-02-19,08:00:00,40.68265,-73.96211,0,0,Following Too Closely
2022-02-19,06:00:00,40.6826,-73.84018,0,0,Alcohol Involvement
2022-02-16,17:50:00,40.774433,-73.90013,0,0,Unspecified
2022-02-19,16:40:00,40.70012,-73.91161,0,0,Passing or Lane Usage Improper
2022-02-19,00:05:00,40.73392,-73.9928,0,0,Failure to Yield Right-of-Way
2022-02-19,02:10:00,40.633278,-74.030014,1,0,Backing Unsafely
2022-02-19,18:00:00,40.646297,-73.91274,0,0,Unspecified
2022-02-19,14:30:00,40.83942,-73.872925,1,0,Driver Inattention/Distraction
2022-02-18,18:50:00,40.68415,-73.8848,1,0,Following Too Closely
2022-02-19,17:45:00,40.789375,-73.84376,0,0,Passing or Lane Usage Improper
2022-02-19,07:27:00,40.825066,-73.866745,2,0,Alcohol Involvement
2022-02-15,15:00:00,40.64165,-73.879196,1,0,Unspecified
2022-02-19,12:41:00,40.660557,-73.94337,0,0,Backing Unsafely
2022-02-19,09:44:00,40.625362,-74.07698,0,0,Driver Inattention/Distraction
2022-02-17,16:00:00,40.781727,-73.78412,0,0,Failure to Yield Right-of-Way
2022-02-19,23:49:00,40.807503,-73.91702,1,0,Backing Unsafely
2022-02-18,01:07:00,40.658577,-73.89063,1,0,Driver Inattention/Distraction
2022-02-10,10:00:00,40.657227,-73.900764,0,0,Unspecified
2021-12-19,14:22:00,40.64077,-73.90913,0,0,Driver Inattention/Distraction
2021-12-19,21:02:00,40.67236,-73.88036,0,0,Unspecified
2021-12-19,22:46:00,40.81241,-73.90316,2,0,Driver Inattention/Distraction
2021-12-17,16:50:00,40.624786,-74.01798,1,0,Unspecified
2021-12-19,01:09:00,40.582756,-74.13041,1,0,Pavement Slippery
2021-12-19,17:34:00,40.700912,-73.94116,1,0,Driver Inattention/Distraction
2021-12-19,14:20:00,40.83383,-73.85155,0,0,Driver Inattention/Distraction
2021-12-19,11:00:00,40.626053,-73.961555,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-12-17,14:00:00,40.526894,-74.16728,1,0,Driver Inattention/Distraction
2021-12-13,17:03:00,40.709415,-73.87022,1,0,Unspecified
2021-12-17,08:45:00,40.759945,-73.8387,3,0,Unsafe Speed
2021-12-19,04:00:00,40.744465,-73.77179,0,0,Pavement Slippery
2021-12-19,13:00:00,40.79181,-73.9529,0,0,Unspecified
2021-12-19,06:40:00,40.66851,-73.76626,0,0,Failure to Yield Right-of-Way
2021-12-19,12:00:00,40.76552,-73.98004,0,0,Other Vehicular
2021-12-19,03:18:00,40.659485,-73.74305,0,0,Unsafe Speed
2021-12-19,20:16:00,40.622963,-74.01184,1,0,Driver Inattention/Distraction
2021-12-19,21:28:00,40.655785,-73.86289,0,0,Backing Unsafely
2021-12-19,20:00:00,40.821415,-73.82185,0,0,Unspecified
2021-12-19,23:50:00,40.703163,-73.81662,1,0,Passing or Lane Usage Improper
2021-12-19,16:00:00,40.60583,-73.75779,0,0,Brakes Defective
2021-12-19,17:35:00,40.76027,-73.80401,0,0,Turning Improperly
2021-12-19,10:47:00,40.60115,-73.97839,1,0,Traffic Control Disregarded
2021-12-05,02:15:00,40.669735,-73.93104,1,0,Driver Inattention/Distraction
2021-12-07,10:30:00,40.65452,-73.882225,0,0,Turning Improperly
2021-12-17,19:00:00,40.833637,-73.94581,0,0,Passing or Lane Usage Improper
2021-12-19,17:30:00,40.71146,-73.79647,1,0,Driver Inattention/Distraction
2021-12-19,12:20:00,40.64513,-73.948975,2,0,Traffic Control Disregarded
2021-10-31,00:40:00,40.82803,-73.934845,0,0,Aggressive Driving/Road Rage
2021-12-19,04:50:00,40.90348,-73.85035,0,0,Driver Inattention/Distraction
2021-12-19,07:45:00,40.73931,-73.91947,0,0,Backing Unsafely
2021-12-19,12:15:00,40.71492,-73.998856,0,0,Passing Too Closely
2021-12-19,05:47:00,40.68966,-74.00047,0,0,Turning Improperly
2021-12-19,18:08:00,40.721348,-74.00554,1,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion
2021-12-19,04:50:00,40.653763,-73.92104,1,0,Unspecified
2021-12-19,14:22:00,40.653976,-73.952835,0,0,Unspecified
2021-12-19,03:50:00,40.55862,-74.136154,0,0,Reaction to Uninvolved Vehicle
2021-12-19,09:30:00,40.695995,-73.96742,0,0,Unspecified
2021-12-19,15:58:00,40.715916,-73.99834,0,0,Unspecified
2021-12-16,16:50:00,40.626457,-73.918,2,0,Unspecified
2021-12-12,14:30:00,40.834354,-73.82623,0,0,Unspecified
2021-12-19,13:40:00,40.79824,-73.95247,1,0,Physical Disability
2021-12-17,14:00:00,40.613102,-74.035736,1,0,Unspecified
2021-12-17,08:30:00,40.676292,-73.92484,1,0,Backing Unsafely
2021-12-19,17:06:00,40.742905,-73.83932,2,0,Driver Inattention/Distraction
2021-12-19,22:00:00,40.660633,-73.93979,0,0,Unspecified
2021-12-19,04:17:00,40.746334,-73.89633,1,0,Traffic Control Disregarded
2021-11-28,17:41:00,40.868015,-73.89997,1,0,Unspecified
2021-12-19,14:20:00,40.66331,-73.92106,0,0,Unspecified
2021-12-16,08:52:00,40.660362,-73.77553,1,0,Following Too Closely
2021-12-19,23:24:00,40.716557,-73.82869,0,0,Pavement Slippery
2021-12-19,16:15:00,40.77766,-73.79502,0,0,Passing or Lane Usage Improper
2021-12-19,23:55:00,40.588562,-74.14584,1,0,Driver Inattention/Distraction
2021-12-19,15:16:00,40.591927,-73.95768,1,0,Unsafe Speed
2021-12-19,17:54:00,40.819714,-73.894066,0,0,Unspecified
2021-12-17,17:00:00,40.646923,-74.01212,0,0,Brakes Defective
2021-12-19,00:05:00,40.723698,-74.00792,0,0,Failure to Yield Right-of-Way
2021-12-19,01:58:00,40.812126,-73.90419,0,0,Drugs (illegal)
2021-12-19,02:26:00,40.788795,-73.93755,0,0,Other Vehicular
2021-12-19,15:45:00,40.682304,-73.92895,1,0,Passing Too Closely
2021-12-11,04:20:00,40.77417,-73.82934,0,1,Unspecified
2021-12-19,23:00:00,40.765423,-73.89001,0,0,Driver Inattention/Distraction
2021-12-19,08:30:00,40.590748,-73.94872,1,0,Failure to Yield Right-of-Way
2021-12-19,15:15:00,40.77421,-73.93182,0,0,Backing Unsafely
2021-12-19,22:19:00,40.758392,-73.981544,0,0,Failure to Yield Right-of-Way
2021-12-19,19:08:00,40.82092,-73.94333,1,0,Other Vehicular
2021-12-18,03:10:00,40.700768,-73.990944,0,0,Passing or Lane Usage Improper
2021-12-19,01:30:00,40.736145,-73.92651,0,0,Pavement Slippery
2021-12-12,02:55:00,40.681736,-73.8051,1,0,Failure to Yield Right-of-Way
2021-12-05,22:51:00,40.789116,-73.82259,0,0,Unsafe Speed
2021-12-15,09:55:00,40.77476,-73.91035,0,0,Failure to Yield Right-of-Way
2021-12-19,01:30:00,40.805447,-73.963844,0,0,Unspecified
2021-12-03,00:00:00,40.75373,-73.88505,0,0,Passing Too Closely
2021-12-16,00:11:00,40.700836,-73.99495,0,0,Unspecified
2021-12-19,00:44:00,40.79672,-73.97618,0,0,Driver Inattention/Distraction
2021-12-17,21:10:00,40.6089,-74.03465,0,0,Alcohol Involvement
2021-12-19,19:30:00,40.684147,-73.922966,2,0,Turning Improperly
2021-12-19,17:00:00,40.890423,-73.84139,0,0,Other Vehicular
2021-12-19,07:40:00,40.682583,-73.788864,0,0,Passing or Lane Usage Improper
2021-12-19,10:38:00,40.75391,-73.9253,0,0,Unspecified
2021-12-19,00:02:00,40.831398,-73.83097,0,0,Unspecified
2021-12-18,14:43:00,40.89341,-73.85737,0,0,Other Vehicular
2021-12-19,12:20:00,40.713085,-73.94415,0,0,Traffic Control Disregarded
2021-12-19,20:56:00,40.57981,-73.837204,1,0,Failure to Yield Right-of-Way
2021-12-11,04:51:00,40.86804,-73.879105,0,0,Driver Inattention/Distraction
2021-12-19,13:31:00,40.696198,-73.98877,1,0,Driver Inattention/Distraction
2021-12-19,01:06:00,40.703434,-73.9248,1,0,Other Vehicular
2021-12-19,17:30:00,40.836407,-73.94852,0,0,Driver Inattention/Distraction
2021-12-18,01:42:00,40.715553,-73.82617,0,0,Unspecified
2021-12-19,17:34:00,40.752056,-74.00099,0,0,Passing or Lane Usage Improper
2021-12-18,22:06:00,40.851936,-73.91078,1,0,Turning Improperly
2021-12-19,17:30:00,40.657757,-73.89654,0,0,Driver Inattention/Distraction
2021-12-19,03:27:00,40.72136,-73.837036,1,0,Driver Inattention/Distraction
2021-12-19,12:50:00,40.645134,-73.90232,0,0,Fell Asleep
2021-12-19,02:00:00,40.763546,-73.969345,0,0,Unspecified
2021-12-17,09:10:00,40.69952,-73.989815,1,0,Unspecified
2021-12-18,00:25:00,40.69116,-73.98994,1,0,Alcohol Involvement
2021-12-15,09:30:00,40.639645,-74.008835,0,0,Unspecified
2021-12-19,03:29:00,40.69365,-73.98333,0,0,Unspecified
2021-12-19,13:54:00,40.794975,-73.93296,2,0,Failure to Yield Right-of-Way
2021-12-13,06:00:00,40.77913,-73.95474,0,0,Backing Unsafely
2021-12-12,17:50:00,40.676743,-73.93316,0,0,Backing Unsafely
2021-12-07,09:32:00,40.828445,-73.94155,1,0,Unspecified
2021-12-16,18:15:00,40.576252,-74.16978,0,0,Driver Inattention/Distraction
2021-12-19,21:00:00,40.850475,-73.915436,0,0,Driver Inattention/Distraction
2021-12-19,02:05:00,40.626976,-73.914024,0,0,Driver Inattention/Distraction
2021-12-14,16:35:00,40.83852,-73.92619,0,0,Passing or Lane Usage Improper
2021-12-19,20:45:00,40.665733,-73.755585,0,0,Unspecified
2021-12-19,22:40:00,40.602432,-73.961525,0,0,Unspecified
2021-12-19,15:00:00,40.659412,-73.8708,0,0,Unspecified
